Product Status,Instrument Status,Instrument,ISIN,Product ID,Instrument ID,WKN,Mnemonic,MIC Code,CCP eligible Code,Trading Model Type,Product Assignment Group,Product Assignment Group Description,Designated Sponsor Member ID,Designated Sponsor,Price Range Value,Price Range Percentage,Minimum Quote Size,Instrument Type,Tick Size 1,Upper Price Limit Max,Tick Size 2,Upper Price Limit 2,Tick Size 3,Upper Price Limit 3,Tick Size 4,Upper Price Limit 4,Tick Size 5,Upper Price Limit 5,Tick Size 6,Upper Price Limit 6,Tick Size 7,Upper Price Limit 7,Tick Size 8,Upper Price Limit 8,Tick Size 9,Upper Price Limit 9,Tick Size 10,Upper Price Limit 10,Tick Size 11,Upper Price Limit 11,Tick Size 12,Upper Price Limit 12,Tick Size 13,Upper Price Limit 13,Tick Size 14,Upper Price Limit 14,Tick Size 15,Upper Price Limit 15,Tick Size 16,Upper Price Limit 16,Tick Size 17,Upper Price Limit 17,Tick Size 18,Upper Price Limit 18,Tick Size 19,Upper Price Limit 19,Tick Size 20,Upper Price Limit 20,Number of Decimal Digits,Unit of Quotation,Market Segment,Market Segment Supplement,Clearing Location,Primary Market MIC Code,Reporting Market,Settlement Period,Settlement Currency,Closed Book Indicator,Market Imbalance Indicator,CUM/EX Indicator,Minimum Iceberg Total Volume,Minimum Iceberg Display Volume,EMDI Incremental A - Unnetted,EMDI Incremental A - Unnetted Port,EMDI Incremental B - Unnetted,EMDI Incremental B - Unnetted Port,EMDI Snapshot A - Unnetted,EMDI Snapshot A - Unnetted Port,EMDI Snapshot B - Unnetted,EMDI Snapshot B - Unnetted Port,EMDI Market Depth - Unnetted,EMDI Snapshot Recovery Time Interval - Unnetted,MDI Address A - Netted,MDI Port A - Netted,MDI Address B - Netted,MDI Port B - Netted,MDI Market Depth - Netted,MDI Market Depth Time Interval - Netted,MDI Recovery Time Interval - Netted,EOBI Incremental A,EOBI Incremental Port A,EOBI Incremental B,EOBI Incremental Port B,EOBI Snapshot A,EOBI Snapshot Port A,EOBI Snapshot B,EOBI Snapshot Port B,Market Maker Member ID,Market Maker,Regulatory Liquid Instrument,Pre-trade LIS Value,BEST eligible,Partition ID,Multi CCP-eligible,Tick Size Band,Security Sub Type,Issuer Mnemonic,Issue Date,Underlying,Maturity Date,Flat Indicator,Coupon Rate,Previous Coupon Payment Date,Next Coupon Payment Date,Pool Factor,Indexation Coefficient,Accrued Interest Calculation Method,Country Of Issue,Minimum Tradable Unit,In-Subscription,Strike Price,Minimum Order Quantity,Off-Book Reporting Market,Instrument Auction Type,Specialist Member ID,Specialist,Liquidity Provider User Group,Specialist User Group,Quoting Period Start,Quoting Period End,Currency,Warrant Type,First Trading Date,Last Trading Date,Deposit Type,Single Sided Quote Support
Active,Active,VST BUILDING TECHS AG,AT0000A25W06,186500,4557366,000A2PBVH,1T2,XETR,Y,Continuous,AST0,OESTERREICH,MWBMU#,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG#,,5,300,CS,0.0005,0.1,0.001,0.2,0.002,0.5,0.005,1,0.01,2,0.02,5,0.05,10,0.1,20,0.2,50,0.5,100,1,200,2,500,5,1000,10,2000,20,5000,50,10000,100,20000,200,50000,500,10000000000,,,4,Shares,3,,BOCCP,WBDM,XETB,2,EUR,1,1,,10000,0.01,224.0.160.1,59001,224.0.162.1,59001,224.0.160.0,59000,224.0.162.0,59000,10,120000,224.0.161.16,59000,224.0.163.16,59000,10,500,7500,224.0.160.129,59001,224.0.162.129,59001,224.0.160.128,59000,224.0.162.128,59000,,,N,15000,N,59,Y,ESMA_LB1,,,,,,,,,,,,,,,N,,1,XETV,,,,,,,,EUR,,2019-11-15,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,OESTERREICH. POST AG,AT0000APOST4,52087,2504158,000A0JML5,O3P,XETR,Y,Continuous,AST0,OESTERREICH,CENWI#,RAIFFEISEN CENTROBANK AG#,,2.5,600,CS,0.0001,0.1,0.0002,0.2,0.0005,0.5,0.001,1,0.002,2,0.005,5,0.01,10,0.02,20,0.05,50,0.1,100,0.2,200,0.5,500,1,1000,2,2000,5,5000,10,10000,20,20000,50,50000,100,10000000000,,,4,Shares,3,,BOCCP,XWBO,XETB,2,EUR,1,1,,10000,0.01,224.0.160.13,59001,224.0.162.13,59001,224.0.160.12,59000,224.0.162.12,59000,10,120000,224.0.161.22,59000,224.0.163.22,59000,10,500,7500,224.0.160.161,59001,224.0.162.161,59001,224.0.160.160,59000,224.0.162.160,59000,,,Y,300000,N,57,Y,ESMA_LB3,,,,,,,,,,,,,,,N,,1,XETV,,,,,,,,EUR,,2009-08-07,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,PIERER MOBILITY AG,AT0000KTMI02,76002,3218652,000A2JKHY,PMAG,XETR,Y,Continuous,AST0,OESTERREICH,MGFFR#SEYFR#,MAINFIRST BANK AG#ODDO SEYDLER BANK AG#,,5,200,CS,0.0005,0.1,0.001,0.2,0.002,0.5,0.005,1,0.01,2,0.02,5,0.05,10,0.1,20,0.2,50,0.5,100,1,200,2,500,5,1000,10,2000,20,5000,50,10000,100,20000,200,50000,500,10000000000,,,4,Shares,3,,BOCCP,XWBO,XETB,2,EUR,1,1,,10000,0.01,224.0.160.13,59001,224.0.162.13,59001,224.0.160.12,59000,224.0.162.12,59000,10,120000,224.0.161.22,59000,224.0.163.22,59000,10,500,7500,224.0.160.161,59001,224.0.162.161,59001,224.0.160.160,59000,224.0.162.160,59000,,,N,60000,N,57,Y,ESMA_LB1,,,,,,,,,,,,,,,N,,1,XETV,,,,,,,,EUR,,2018-05-25,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,AGRANA BET.AG INH.,AT000AGRANA3,76192,3353273,000A2NB37,AGB2,XETR,Y,Continuous,AST0,OESTERREICH,CENWI#,RAIFFEISEN CENTROBANK AG#,,4,800,CS,0.0001,0.1,0.0002,0.2,0.0005,0.5,0.001,1,0.002,2,0.005,5,0.01,10,0.02,20,0.05,50,0.1,100,0.2,200,0.5,500,1,1000,2,2000,5,5000,10,10000,20,20000,50,50000,100,10000000000,,,4,Shares,3,,BOCCP,XWBO,XETB,2,EUR,1,1,,10000,0.01,224.0.160.1,59001,224.0.162.1,59001,224.0.160.0,59000,224.0.162.0,59000,10,120000,224.0.161.16,59000,224.0.163.16,59000,10,500,7500,224.0.160.129,59001,224.0.162.129,59001,224.0.160.128,59000,224.0.162.128,59000,,,N,100000,N,59,Y,ESMA_LB3,,,,,,,,,,,,,,,N,,1,XETV,,,,,,,,EUR,,2018-07-27,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,FREQUENTIS AG,ATFREQUENT09,134954,4064506,000A2PHG5,FQT,XETR,Y,Continuous,AST0,OESTERREICH,ETRBL#BKMFR#,flatex Bank AG#BankM AG#,,4,800,CS,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0002,2,0.0005,5,0.001,10,0.002,20,0.005,50,0.01,100,0.02,200,0.05,500,0.1,1000,0.2,2000,0.5,5000,1,10000,2,20000,5,50000,10,10000000000,,,4,Shares,46,,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.1,59001,224.0.162.1,59001,224.0.160.0,59000,224.0.162.0,59000,10,120000,224.0.161.16,59000,224.0.163.16,59000,10,500,7500,224.0.160.129,59001,224.0.162.129,59001,224.0.160.128,59000,224.0.162.128,59000,,,N,15000,N,59,Y,ESMA_LB6,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2019-05-14,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,ANHEUSER-BUSCH INBEV,BE0974293251,52124,2504195,000A2ASUV,1NBA,XETR,Y,Continuous,LUX0,BELGIEN NIEDERLANDE LUXEMBURG,OPXAM#,OPTIVER V.O.F.#,,2.5,300,CS,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0002,2,0.0005,5,0.001,10,0.002,20,0.005,50,0.01,100,0.02,200,0.05,500,0.1,1000,0.2,2000,0.5,5000,1,10000,2,20000,5,50000,10,10000000000,,,4,Shares,3,,BOCCP,XBRU,XETB,2,EUR,1,1,,10000,0.01,224.0.160.13,59001,224.0.162.13,59001,224.0.160.12,59000,224.0.162.12,59000,10,120000,224.0.161.22,59000,224.0.163.22,59000,10,500,7500,224.0.160.161,59001,224.0.162.161,59001,224.0.160.160,59000,224.0.162.160,59000,,,Y,650000,N,57,Y,ESMA_LB6,,,,,,,,,,,,,,,N,,1,XETV,,,,,,,,EUR,,2016-11-04,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,UMICORE S.A.,BE0974320526,199788,4706828,000A2H5A3,NVJP,XETR,Y,Continuous,LUX0,BELGIEN NIEDERLANDE LUXEMBURG,OPXAM#,OPTIVER V.O.F.#,,5,300,CS,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0002,1,0.0005,2,0.001,5,0.002,10,0.005,20,0.01,50,0.02,100,0.05,200,0.1,500,0.2,1000,0.5,2000,1,5000,2,10000,5,20000,10,50000,20,10000000000,,,4,Shares,3,,BOCCP,XBRU,XETB,2,EUR,1,1,,10000,0.01,224.0.160.1,59001,224.0.162.1,59001,224.0.160.0,59000,224.0.162.0,59000,10,120000,224.0.161.16,59000,224.0.163.16,59000,10,500,7500,224.0.160.129,59001,224.0.162.129,59001,224.0.160.128,59000,224.0.162.128,59000,,,Y,500000,N,59,Y,ESMA_LB5,,,,,,,,,,,,,,,N,,1,XETV,,,,,,,,EUR,,2020-01-17,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,BARRICK GOLD CORP.,CA0679011084,52125,2504196,870450,ABR,XETR,Y,Continuous,NAM0,NORDAMERIKA,,,,2.5,1300,CS,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0002,2,0.0005,5,0.001,10,0.002,20,0.005,50,0.01,100,0.02,200,0.05,500,0.1,1000,0.2,2000,0.5,5000,1,10000,2,20000,5,50000,10,10000000000,,,4,Shares,3,,BOCCP,XTSE,XETB,2,EUR,1,1,,10000,0.01,224.0.160.9,59001,224.0.162.9,59001,224.0.160.8,59000,224.0.162.8,59000,10,120000,224.0.161.20,59000,224.0.163.20,59000,10,500,7500,224.0.160.157,59001,224.0.162.157,59001,224.0.160.156,59000,224.0.162.156,59000,GLELO#BALFR#XTXLO,Gair Loch Enterprises Ltd#BAADER BANK AG#XTX Markets Limited,Y,300000,N,55,N,ESMA_LB6,,,,,,,,,,,,,,,N,,1,XETV,,,,,,,,EUR,,1998-10-12,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,FIRST MAJESTIC SILVER,CA32076V1031,52126,2504197,000A0LHKJ,FMV,XETR,Y,Continuous,NAM0,NORDAMERIKA,,,,2.5,2000,CS,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0002,2,0.0005,5,0.001,10,0.002,20,0.005,50,0.01,100,0.02,200,0.05,500,0.1,1000,0.2,2000,0.5,5000,1,10000,2,20000,5,50000,10,10000000000,,,4,Shares,3,,BOCCP,XTSE,XETB,2,EUR,1,1,,10000,0.01,224.0.160.9,59001,224.0.162.9,59001,224.0.160.8,59000,224.0.162.8,59000,10,120000,224.0.161.20,59000,224.0.163.20,59000,10,500,7500,224.0.160.157,59001,224.0.162.157,59001,224.0.160.156,59000,224.0.162.156,59000,GLELO#XTXLO,Gair Loch Enterprises Ltd#XTX Markets Limited,Y,200000,N,55,N,ESMA_LB6,,,,,,,,,,,,,,,N,,1,XETV,,,,,,,,EUR,,2013-05-29,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,KINROSS GOLD CORP.,CA4969024047,52128,2504199,000A0DM94,KIN2,XETR,Y,Continuous,NAM0,NORDAMERIKA,MWBMU#,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG#,0.32,,2000,CS,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0002,2,0.0005,5,0.001,10,0.002,20,0.005,50,0.01,100,0.02,200,0.05,500,0.1,1000,0.2,2000,0.5,5000,1,10000,2,20000,5,50000,10,10000000000,,,4,Shares,3,,BOCCP,XTSE,XETB,2,EUR,1,1,,10000,0.01,224.0.160.9,59001,224.0.162.9,59001,224.0.160.8,59000,224.0.162.8,59000,10,120000,224.0.161.20,59000,224.0.163.20,59000,10,500,7500,224.0.160.157,59001,224.0.162.157,59001,224.0.160.156,59000,224.0.162.156,59000,,,Y,200000,N,55,N,ESMA_LB6,,,,,,,,,,,,,,,N,,1,XETV,,,,,,,,EUR,,2000-12-22,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,WHEATON PREC. METALS,CA9628791027,52129,2504200,000A2DRBP,SII,XETR,Y,Continuous,NAM0,NORDAMERIKA,MWBMU#,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG#,,2.5,800,CS,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0002,2,0.0005,5,0.001,10,0.002,20,0.005,50,0.01,100,0.02,200,0.05,500,0.1,1000,0.2,2000,0.5,5000,1,10000,2,20000,5,50000,10,10000000000,,,4,Shares,3,,BOCCP,XTSE,XETB,2,EUR,1,1,,10000,0.01,224.0.160.9,59001,224.0.162.9,59001,224.0.160.8,59000,224.0.162.8,59000,10,120000,224.0.161.20,59000,224.0.163.20,59000,10,500,7500,224.0.160.157,59001,224.0.162.157,59001,224.0.160.156,59000,224.0.162.156,59000,GLELO#BALFR,Gair Loch Enterprises Ltd#BAADER BANK AG,N,200000,N,55,N,ESMA_LB6,,,,,,,,,,,,,,,N,,1,XETV,,,,,,,,EUR,,2017-05-18,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,YAMANA GOLD INC.,CA98462Y1007,52130,2504201,357818,RNY,XETR,Y,Continuous,NAM0,NORDAMERIKA,,,0.32,,2000,CS,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0002,2,0.0005,5,0.001,10,0.002,20,0.005,50,0.01,100,0.02,200,0.05,500,0.1,1000,0.2,2000,0.5,5000,1,10000,2,20000,5,50000,10,10000000000,,,4,Shares,3,,BOCCP,XTSE,XETB,2,EUR,1,1,,10000,0.01,224.0.160.9,59001,224.0.162.9,59001,224.0.160.8,59000,224.0.162.8,59000,10,120000,224.0.161.20,59000,224.0.163.20,59000,10,500,7500,224.0.160.157,59001,224.0.162.157,59001,224.0.160.156,59000,224.0.162.156,59000,,,Y,200000,N,55,N,ESMA_LB6,,,,,,,,,,,,,,,N,,1,XETV,,,,,,,,EUR,,2014-09-04,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,HIGHL.EVENT A.ENT.INH.SF9,CH0003583256,52133,2504204,896040,L60,XETR,Y,Continuous,SWI0,SCHWEIZ LIECHTENSTEIN,SEYFR#,ODDO SEYDLER BANK AG#,,5,600,CS,0.0005,0.1,0.001,0.2,0.002,0.5,0.005,1,0.01,2,0.02,5,0.05,10,0.1,20,0.2,50,0.5,100,1,200,2,500,5,1000,10,2000,20,5000,50,10000,100,20000,200,50000,500,10000000000,,,4,Shares,3,,BOCCP,XSWX,XETB,2,EUR,1,1,,10000,0.01,224.0.160.13,59001,224.0.162.13,59001,224.0.160.12,59000,224.0.162.12,59000,10,120000,224.0.161.22,59000,224.0.163.22,59000,10,500,7500,224.0.160.161,59001,224.0.162.161,59001,224.0.160.160,59000,224.0.162.160,59000,,,N,15000,N,57,Y,ESMA_LB1,,,,,,,,,,,,,,,N,,1,XETV,,,,,,,,EUR,,2016-02-24,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,HIGHLIGHT CMNCTS INH.SF 1,CH0006539198,52135,2504206,920299,HLG,XETR,Y,Continuous,SWI0,SCHWEIZ LIECHTENSTEIN,SEYFR#,ODDO SEYDLER BANK AG#,0.4,,2000,CS,0.0005,0.1,0.001,0.2,0.002,0.5,0.005,1,0.01,2,0.02,5,0.05,10,0.1,20,0.2,50,0.5,100,1,200,2,500,5,1000,10,2000,20,5000,50,10000,100,20000,200,50000,500,10000000000,,,4,Shares,45,,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.13,59001,224.0.162.13,59001,224.0.160.12,59000,224.0.162.12,59000,10,120000,224.0.161.22,59000,224.0.163.22,59000,10,500,7500,224.0.160.161,59001,224.0.162.161,59001,224.0.160.160,59000,224.0.162.160,59000,,,N,30000,N,57,Y,ESMA_LB1,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2008-02-25,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,TMC CONTENT GR.AG INH.SF1,CH0016458363,52162,2504233,121527,ERO1,XETR,Y,Continuous,SWI0,SCHWEIZ LIECHTENSTEIN,SEYFR#,ODDO SEYDLER BANK AG#,0.1,,2000,CS,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0002,2,0.0005,5,0.001,10,0.002,20,0.005,50,0.01,100,0.02,200,0.05,500,0.1,1000,0.2,2000,0.5,5000,1,10000,2,20000,5,50000,10,10000000000,,,4,Shares,46,,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.13,59001,224.0.162.13,59001,224.0.160.12,59000,224.0.162.12,59000,10,120000,224.0.161.22,59000,224.0.163.22,59000,10,500,7500,224.0.160.161,59001,224.0.162.161,59001,224.0.160.160,59000,224.0.162.160,59000,,,N,15000,N,57,Y,ESMA_LB6,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2008-02-25,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,OPENLIMIT HLDG INH. SF-30,CH0022237009,52163,2504234,000A0F5UQ,O5H,XETR,Y,Continuous,SWI0,SCHWEIZ LIECHTENSTEIN,MGFFR#SEYFR#,MAINFIRST BANK AG#ODDO SEYDLER BANK AG#,0.1,,2000,CS,0.0005,0.1,0.001,0.2,0.002,0.5,0.005,1,0.01,2,0.02,5,0.05,10,0.1,20,0.2,50,0.5,100,1,200,2,500,5,1000,10,2000,20,5000,50,10000,100,20000,200,50000,500,10000000000,,,4,Shares,46,,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.13,59001,224.0.162.13,59001,224.0.160.12,59000,224.0.162.12,59000,10,120000,224.0.161.22,59000,224.0.163.22,59000,10,500,7500,224.0.160.161,59001,224.0.162.161,59001,224.0.160.160,59000,224.0.162.160,59000,,,N,15000,N,57,Y,ESMA_LB1,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2008-02-25,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,MATADOR PART. GRP SF 1,CH0042797206,143100,4120324,000A0Q3W8,SQL,XETR,Y,Continuous,SWI0,SCHWEIZ LIECHTENSTEIN,LSRDU#,LANG & SCHWARZ BROKER GMBH#,,10,2000,CS,0.0005,0.1,0.001,0.2,0.002,0.5,0.005,1,0.01,2,0.02,5,0.05,10,0.1,20,0.2,50,0.5,100,1,200,2,500,5,1000,10,2000,20,5000,50,10000,100,20000,200,50000,500,10000000000,,,4,Shares,3,,BOCCP,XBRN,XETB,2,EUR,1,1,,10000,0.01,224.0.160.1,59001,224.0.162.1,59001,224.0.160.0,59000,224.0.162.0,59000,10,120000,224.0.161.16,59000,224.0.163.16,59000,10,500,7500,224.0.160.129,59001,224.0.162.129,59001,224.0.160.128,59000,224.0.162.128,59000,,,N,30000,N,59,Y,ESMA_LB1,,,,,,,,,,,,,,,N,,1,XETV,,,,,,,,EUR,,2019-06-03,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,ASMALLWORLD AG SF 1,CH0404880129,143101,4120325,000A2JE3W,1Q7,XETR,Y,Continuous,SWI0,SCHWEIZ LIECHTENSTEIN,HAUZI#,HAUCK & AUFHAEUSER PRIVATBANKIERS AG#,,10,2000,CS,0.0002,0.1,0.0005,0.2,0.001,0.5,0.002,1,0.005,2,0.01,5,0.02,10,0.05,20,0.1,50,0.2,100,0.5,200,1,500,2,1000,5,2000,10,5000,20,10000,50,20000,100,50000,200,10000000000,,,4,Shares,3,,BOCCP,XSWX,XETB,2,EUR,1,1,,10000,0.01,224.0.160.1,59001,224.0.162.1,59001,224.0.160.0,59000,224.0.162.0,59000,10,120000,224.0.161.16,59000,224.0.163.16,59000,10,500,7500,224.0.160.129,59001,224.0.162.129,59001,224.0.160.128,59000,224.0.162.128,59000,,,N,100000,N,59,Y,ESMA_LB2,,,,,,,,,,,,,,,N,,1,XETV,,,,,,,,EUR,,2019-06-03,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,HAIER SMART HOME CO.D YC1,CNE1000031C1,77385,3524346,000A2JM2W,690D,XETR,Y,Continuous,ASI0,ASIEN,BALFR#DBKFR*LAMDU#,BAADER BANK AG#DEUTSCHE BANK AG*BANKHAUS LAMPE KG#,0.1,,2000,CS,0.0002,0.1,0.0005,0.2,0.001,0.5,0.002,1,0.005,2,0.01,5,0.02,10,0.05,20,0.1,50,0.2,100,0.5,200,1,500,2,1000,5,2000,10,5000,20,10000,50,20000,100,50000,200,10000000000,,,4,Shares,45,,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.1,59001,224.0.162.1,59001,224.0.160.0,59000,224.0.162.0,59000,10,120000,224.0.161.16,59000,224.0.163.16,59000,10,500,7500,224.0.160.129,59001,224.0.162.129,59001,224.0.160.128,59000,224.0.162.128,59000,,,N,200000,N,59,N,ESMA_LB2,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2018-10-24,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,FINLAB AG   NA O.N.,DE0001218063,52772,2504865,121806,A7A,XETR,Y,Continuous,GER0,DEUTSCHLAND,HAUZI#,HAUCK & AUFHAEUSER PRIVATBANKIERS AG#,,4,1000,CS,0.0002,0.1,0.0005,0.2,0.001,0.5,0.002,1,0.005,2,0.01,5,0.02,10,0.05,20,0.1,50,0.2,100,0.5,200,1,500,2,1000,5,2000,10,5000,20,10000,50,20000,100,50000,200,10000000000,,,4,Shares,55,,BOCCP,XFRA,XETS,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.153,59001,224.0.162.153,59001,224.0.160.152,59000,224.0.162.152,59000,BALFR,BAADER BANK AG,N,60000,N,56,Y,ESMA_LB2,,,,,,,,,,,,,,,N,,1,XETW,,,,,,,,EUR,,2017-03-01,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,B+S BANKSYSTEME AG O.N.,DE0001262152,52773,2504866,126215,DTD2,XETR,Y,Continuous,GER0,DEUTSCHLAND,MWBMU#WSTFR#,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG#WOLFGANG STEUBING AG#,,10,2000,CS,0.0005,0.1,0.001,0.2,0.002,0.5,0.005,1,0.01,2,0.02,5,0.05,10,0.1,20,0.2,50,0.5,100,1,200,2,500,5,1000,10,2000,20,5000,50,10000,100,20000,200,50000,500,10000000000,,,4,Shares,46,,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.153,59001,224.0.162.153,59001,224.0.160.152,59000,224.0.162.152,59000,BALFR,BAADER BANK AG,N,30000,N,56,Y,ESMA_LB1,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2008-02-25,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,BAVARIA INDS GRP   O.N.,DE0002605557,52775,2504868,260555,B8A,XETR,Y,Continuous,GER0,DEUTSCHLAND,WARHH#,M.M. WARBURG & CO (AG & CO.) KGAA#,,4,300,CS,0.0005,0.1,0.001,0.2,0.002,0.5,0.005,1,0.01,2,0.02,5,0.05,10,0.1,20,0.2,50,0.5,100,1,200,2,500,5,1000,10,2000,20,5000,50,10000,100,20000,200,50000,500,10000000000,,,4,Shares,54,,BOCCP,XFRA,XETB,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.153,59001,224.0.162.153,59001,224.0.160.152,59000,224.0.162.152,59000,BALFR,BAADER BANK AG,N,15000,N,56,Y,ESMA_LB1,,,,,,,,,,,,,,,N,,1,XETV,,,,,,,,EUR,,2017-03-01,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,ADLER REAL ESTATE AG,DE0005008007,52781,2504874,500800,ADL,XETR,Y,Continuous,SDX1,SDAX,BALFR#JBBFR#SEYFR#TUBDU#,BAADER BANK AG#KEPLER CHEUVREUX#ODDO SEYDLER BANK AG#HSBC TRINKAUS & BURKHARDT AG#,,2.5,1600,CS,0.0001,0.1,0.0002,0.2,0.0005,0.5,0.001,1,0.002,2,0.005,5,0.01,10,0.02,20,0.05,50,0.1,100,0.2,200,0.5,500,1,1000,2,2000,5,5000,10,10000,20,20000,50,50000,100,10000000000,,,4,Shares,45,,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.151,59001,224.0.162.151,59001,224.0.160.150,59000,224.0.162.150,59000,SISDB#XTXLO#CITDB#JUMAM,SUSQUEHANNA INTERNATIONAL SECURITIES#XTX Markets Limited#Citadel Securities GCS (Ireland) Limited#Jump Trading Europe B.V.,Y,200000,N,55,Y,ESMA_LB3,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2013-09-04,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,AAP IMPLANTATE AG,DE0005066609,52782,2504875,506660,AAQ,XETR,Y,Continuous,GER0,DEUTSCHLAND,ETRBL#BKMFR#,flatex Bank AG#BankM AG#,0.1,,2000,CS,0.0002,0.1,0.0005,0.2,0.001,0.5,0.002,1,0.005,2,0.01,5,0.02,10,0.05,20,0.1,50,0.2,100,0.5,200,1,500,2,1000,5,2000,10,5000,20,10000,50,20000,100,50000,200,10000000000,,,4,Shares,46,,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.153,59001,224.0.162.153,59001,224.0.160.152,59000,224.0.162.152,59000,,,N,30000,N,56,Y,ESMA_LB2,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2019-10-11,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
